2805,[伊][勢][能][海][従] [鳴][来][鶴][乃] [音][杼][侶][毛] [君][之][所][聞][者] [吾][将][戀][八][方]
2806,[吾][妹][兒][尓] [戀][尓][可][有][牟] [奥][尓][住] [鴨][之][浮][宿][之] [安][雲][無]
2807,[可][旭] [千][鳥][數][鳴] [白][細][乃] [君][之][手][枕] [未][猒][君]
2808,[眉][根][掻] [鼻][火][紐][解] [待][八][方] [何][時][毛][将][見][跡] [戀][来][吾][乎]
2809,[今][日][有][者] [鼻]<[火][鼻][火][之]> [眉][可][由][見] [思][之][言][者] [君][西][在][来]
2810,[音][耳][乎] [聞][而][哉][戀] [犬][馬][鏡] <[直][目]>[相][而] [戀][巻][裳][太][口]
2811,[此][言][乎] [聞][跡]<[平]> [真][十][鏡] [照][月][夜][裳] [闇][耳][見]
2812,[吾][妹][兒][尓] [戀][而][為][便][無]<[三]> [白][細][布][之] [袖][反][之][者] [夢][所][見][也]
2813,[吾][背][子][之] [袖][反][夜][之] [夢][有][之] [真][毛][君][尓] [如][相][有]
2814,[吾][戀][者] [名][草][目][金][津] [真][氣][長] [夢][不][所][見][而] <[年]>[之][經][去][礼][者]
2815,[真][氣][永] [夢][毛][不][所][見] [雖][絶] [吾][之][片][戀][者] [止][時][毛][不][有]
2816,[浦][觸][而] [物][莫][念] [天][雲][之] [絶][多][不][心] [吾][念][莫][國]
2817,[浦][觸][而] [物][者][不][念] [水][無][瀬][川] [有][而][毛][水][者] [逝][云][物][乎]
2818,[垣][津][旗] [開][沼][之][菅][乎] [笠][尓][縫] [将][著][日][乎][待][尓] <[年]>[曽][經][去][来]
2819,[臨][照] [難][波][菅][笠] [置][古][之] [後][者][誰][将][著] [笠][有][莫][國]
2820,[如][是][谷][裳] [妹][乎][待][南] [左][夜][深][而] [出][来][月][之] [傾][二][手][荷]
2821,[木][間][従] [移][歴][月][之] [影][惜] [俳][徊][尓] [左][夜][深][去][家][里]
2822,[栲][領][布][乃] [白][濱][浪][乃] [不][肯][縁] [荒][振][妹][尓] [戀][乍][曽][居] [[一][云] [戀][流][己][呂][可][母]]
2823,[加][敝][良][末][尓] [君][社][吾][尓] [栲][領][巾][之] [白][濱][浪][乃] [縁][時][毛][無]
2824,[念][人] <[将]>[来][跡][知][者] [八][重][六][倉] [覆][庭][尓] [珠][布][益][乎]
2825,[玉][敷][有] [家][毛][何][将][為] [八][重][六][倉] [覆][小][屋][毛] [妹][与][居][者]
2826,[如][是][為][乍] [有][名][草][目][手] [玉][緒][之] [絶][而][別][者] [為][便][可][無]
2827,[紅] [花][西][有][者] [衣][袖][尓] [染][著][持][而] [可][行][所][念]
2828,[紅][之] [深][染][乃][衣][乎] [下][著][者] [人][之][見][久][尓] [仁][寳][比][将][出][鴨]
2829,[衣][霜] [多][在][南] [取][易][而] [著][者][也][君][之] [面][忘][而][有]
2830,[梓][弓] [弓][束][巻][易] [中][見][刺] [更][雖][引] [君][之][随][意]
2831,[水][沙][兒][居] [渚][座][船][之] [夕][塩][乎] [将][待][従][者] [吾][社][益]
2832,[山][河][尓] [筌][乎][伏][而] [不][肯][盛] <[年]>[之][八][歳][乎] [吾][竊][儛][師]
2833,[葦][鴨][之] [多][集][池][水] [雖][溢] [儲][溝][方][尓] [吾][将][越][八][方]
2834,[日][本][之] [室][原][乃][毛][桃] [本][繁] [言][大][王][物][乎] [不][成][不][止]
2835,[真][葛][延] [小][野][之][淺][茅][乎] [自][心][毛] [人][引][目][八][面] [吾][莫][名][國]
2836,[三][嶋][菅] [未][苗][在] [時][待][者] [不][著][也][将][成] [三][嶋][菅][笠]
2837,[三][吉][野][之] [水][具][麻][我][菅][乎] [不][編][尓] [苅][耳][苅][而] [将][乱][跡][也]
2838,[河][上][尓] [洗][若][菜][之] [流][来][而] [妹][之][當][乃] [瀬][社][因][目]
2839,[如][是][為][哉] [猶][八][成][牛][鳴] [大][荒][木][之] [浮][田][之]<[社]>[之] [標][尓][不][有][尓]
2840,[幾][多][毛] [不][零][雨][故] [吾][背][子][之] [三][名][乃][幾][許] [瀧][毛][動][響][二]
2841,[我][背][子][之] [朝][明][形] [吉][不][見] [今][日][間] [戀][暮][鴨]
2842,[我][心] [等][望][使][念] [新][夜] [一][夜][不][落] [夢][見]<[与]>
2843,<[愛]> [我][念][妹] [人][皆] [如][去][見][耶] [手][不][纒][為]
2844,<[比]>[日] [寐][之][不][寐] [敷][細][布] [手][枕][纒] [寐][欲]
2845,<[忘]>[哉] [語] [意][遣] [雖][過][不][過] [猶][戀]
2846,[夜][不][寐] [安][不][有] [白][細][布] [衣][不][脱] [及][直][相]
2847,[後][相] [吾][莫][戀] [妹][雖][云] [戀][間] [年][經][乍]
2848,[不][直]<[相]> [有][諾] [夢][谷] [何][人] [事][繁] [[或][本][歌][曰] <[寤]>[者] [諾][毛][不][相] [夢][左][倍]]
2849,[烏][玉] [彼][夢] [見][継][哉] [袖][乾][日][無] [吾][戀][矣]
2850,[現] [直][不][相] [夢][谷] [相][見][与] [我][戀][國]
2851,[人][所][見] [表][結] [人][不][見] [裏][紐][開] [戀][日][太]
2852,[人][言] [繁][時] [吾][妹] [衣][有] [裏][服][矣]
2853,[真][珠]<[服]> [遠][兼] [念] [一][重][衣] [一][人][服][寐]
2854,[白][細][布] [我][紐][緒] [不][絶][間] [戀][結][為] [及][相][日]
2855,[新]<[治]> [今][作][路] [清] [聞][鴨] [妹][於][事][矣]
2856,[山][代] [石][田]<[社]> [心][鈍] [手][向][為][在] [妹][相][難]
2857,[菅][根][之] [惻][隠][々][々] [照][日] [乾][哉][吾][袖] [於][妹][不][相][為]
2858,[妹][戀] [不][寐][朝] [吹][風] [妹][經][者] [吾][与][經]
2859,[飛][鳥][川] [高][川][避][紫] [越][来] [信][今][夜] [不][明][行][哉]
2860,[八]<[釣]>[川] [水][底][不][絶] [行][水] [續][戀] [是][比][歳] [[或][本][歌][曰] [水][尾][母][不][絶]]
2861,[巌][上][尓] [立][小][松] [名][惜] [人][尓][者][不][云] [戀][渡][鴨]
2862,[山][川] [水][陰][生] [山][草] [不][止][妹] [所][念][鴨]
2863,[淺][葉][野] [立][神][古] [菅][根] [惻][隠][誰][故] [吾][不][戀] [[或][本][歌][曰] [誰][葉][野][尓] [立][志][奈][比][垂]]
2864,[吾][背][子][乎] [且][今][々][々][跡] [待][居][尓] [夜][更][深][去][者] [嘆][鶴][鴨]
2865,[玉][釼] [巻][宿][妹][母] [有][者][許][増] [夜][之][長][毛] [歡][有][倍][吉]
2866,[人][妻][尓] [言][者][誰][事] [酢][衣][乃] [此][紐][解][跡] [言][者][孰][言]
2867,[如][是][許] [将][戀][物][其][跡] [知][者] [其][夜][者][由][多][尓] [有][益][物][乎]
2868,[戀][乍][毛] [後][将][相][跡] [思][許][増] [己][命][乎] [長][欲][為][礼]
2869,[今][者][吾][者] [将][死][与][吾][妹] [不][相][而] [念][渡][者] [安][毛][無]
2870,[我][背][子][之] [将][来][跡][語][之] [夜][者][過][去] [思][咲][八][更][々] [思][許][理][来][目][八][面]
2871,[人][言][之] [讒][乎][聞][而] [玉]<[桙]>[之] [道][毛][不][相][常] [云][吾][妹]
2872,[不][相][毛] [懈][常][念][者] [弥][益][二] [人][言][繁] [所][聞][来][可][聞]
2873,[里][人][毛] [謂][告][我][祢] [縦][咲][也][思] [戀][而][毛][将][死] [誰][名][将][有][哉]
2874,[り] [使][乎][無][跡] [情][乎][曽] [使][尓][遣][之] [夢][所][見][哉]
2875,[天][地][尓] [小][不][至] [大][夫][跡] [思][之][吾][耶] <[雄]>[心][毛][無][寸]
2876,[里][近] [家]<[哉]>[應][居] [此][吾][目][之] [人][目][乎][為][乍] [戀][繁][口]
2877,[何][時][奈][毛] [不]<[戀]>[有][登][者] [雖][不][有] [得][田][直][比][来] [戀][之][繁][母]
2878,[黒][玉][之] [宿][而][之][晩][乃] [物][念][尓] [割][西][る][者] [息][時][裳][無]
2879,[三][空][去] [名][之][惜][毛] [吾][者][無] [不][相][日][數][多] [年][之][經][者]
2880,[得][管][二][毛] [今][毛][見]<[壮]>[鹿] [夢][耳] [手][本][纒][宿][登] [見][者][辛][苦][毛] [[或][本][歌][發]<[句]>[曰] [吾][妹][兒][乎]]
2881,[立][而][居] [為][便][乃][田][時][毛] [今][者][無] [妹][尓][不][相][而] [月][之][經][去][者] [[或][本][歌][曰] [君][之][目][不][見][而] [月][之][經][去][者]]
2882,[不][相][而] [戀][度][等][母] [忘][哉] [弥][日][異][者] [思][益][等][母]
2883,[外][目][毛] [君][之][光][儀][乎] [見][而][者][社] [吾][戀][山][目] [命][不][死][者] [[一][云] [壽][向] [吾][戀][止][目]]
2884,[戀][管][母] [今][日][者][在][目][杼] [玉][匣] [将][開][明][日] [如][何][将][暮]
2885,[左][夜][深][而] [妹][乎][念][出] [布][妙][之] [枕][毛][衣][世][二] <[嘆]>[鶴][鴨]
2886,[他][言][者] [真][言][痛] [成][友] [彼][所][将][障] [吾][尓][不][有][國]
2887,[立][居] [田][時][毛][不][知] [吾][意] [天][津][空][有] [土][者][踐][鞆]
2888,[世][間][之] [人][辞][常] [所][念][莫] [真][曽][戀][之] [不][相][日][乎][多][美]
2889,[乞][如][何] [吾][幾][許][戀][流] [吾][妹][子][之] [不][相][跡][言][流] [事][毛][有][莫][國]
2890,[夜][干][玉][之] [夜][乎][長][鴨] [吾][背][子][之] [夢][尓][夢][西] [所][見][還][良][武]
2891,[荒][玉][之] [年][緒][長] [如][此][戀][者] [信][吾][命] [全][有][目][八][面]
2892,[思][遣] [為][便][乃][田][時][毛] [吾][者][無] [不][相][數][多] [月][之][經][去][者]
2893,[朝][去][而] [暮][者][来][座] [君][故][尓] [忌][々][久][毛][吾][者] [歎][鶴][鴨]
2894,[従][聞] [物][乎][念][者] [我][る][者] [破][而][摧][而] [鋒][心][無]
2895,[人][言][乎] [繁][三][言][痛][三] [我][妹][子][二] [去][月][従] [未][相][可][母]
2896,[歌][方][毛] [曰][管][毛][有][鹿] [吾][有][者] [地][庭][不][落] [空][消][生]
2897,[何] [日][之][時][可][毛] [吾][妹][子][之] [裳][引][之][容][儀] [朝][尓][食][尓][将][見]
2898,[獨][居][而] [戀][者][辛][苦] [玉][手][次] [不][懸][将][忘] [言][量][欲]
2899,[中][々][二] [黙][然][毛][有][申][尾] [小][豆][無] [相][見][始][而][毛] [吾][者][戀][香]
2900,[吾][妹][子][之] [咲][眉][引] [面][影] [懸][而][本][名] [所][念][可][毛]
2901,[赤][根][指] [日][之][暮][去][者] [為][便][乎][無][三] [千][遍][嘆][而] [戀][乍][曽][居]
2902,[吾][戀][者] [夜][晝][不][別] [百][重][成] [情][之][念][者] [甚][為][便][無]
2903,[五][十][殿][寸][太] [薄][寸][眉][根][乎] [徒] [令][掻][管] [不][相][人][可][母]
2904,[戀][々][而] [後][裳][将][相][常] [名][草][漏] [心][四][無][者] [五][十][寸][手][有][目][八][面]
2905,[幾] [不][生][有][命][乎] [戀][管][曽] [吾][者][氣][衝] [人][尓][不][所][知]
2906,[他][國][尓] [結][婚][尓][行][而] [大][刀][之][緒][毛] [未][解][者] [左][夜][曽][明][家][流]
2907,[大][夫][之] <[聡]>[神][毛] [今][者][無] [戀][之][奴][尓] [吾][者][可][死]
2908,[常][如][是] [戀][者][辛][苦] [蹔][毛] [心][安][目][六] [事][計][為][与]
2909,[凡][尓] [吾][之][念][者] [人][妻][尓] [有][云][妹][尓] [戀][管][有][米][也]
2910,[心][者] [千][重][百][重] [思][有][杼] [人][目][乎][多][見] [妹][尓][不][相][可][母]
2911,[人][目][多][見] [眼][社][忍][礼] [小][毛] [心][中][尓] [吾][念][莫][國]
2912,[人][見][而] [事][害][目][不][為] [夢][尓][吾] [今][夜][将][至] [屋][戸][閇][勿][勤]
2913,[何][時][左][右][二] [将][生][命][曽] [凡][者] [戀][乍][不][有][者] [死][上][有]
2914,<[愛]>[等] [念][吾][妹][乎] [夢][見][而] [起][而][探][尓] [無][之][不][怜]
2915,[妹][登][曰][者] [無][礼][恐] [然][為][蟹] [懸][巻][欲] [言][尓][有][鴨]
2916,[玉][勝][間] [相][登][云][者] [誰][有][香] [相][有][時][左][倍] [面][隠][為]
2917,[寤][香] [妹][之][来][座][有] [夢][可][毛] [吾][香][惑][流] [戀][之][繁][尓]
2918,[大][方][者] [何][鴨][将][戀] [言][擧][不][為] [妹][尓][依][宿][牟] [年][者][近]<[綬]>
2919,[二][為][而] [結][之][紐][乎] [一][為][而] [吾][者][解][不][見] [直][相][及][者]
2920,[終][命] [此][者][不][念] [唯][毛] [妹][尓][不][相] [言][乎][之][曽][念]
2921,[幼][婦][者] [同][情] [須][臾] [止][時][毛][無][久] [将][見][等][曽][念]
2922,[夕][去][者] [於][君][将][相][跡] [念][許]<[増]> [日][之][晩][毛] [悞][有][家][礼]
2923,[直][今][日][毛] [君][尓][波][相][目][跡] [人][言][乎] [繁][不][相][而] [戀][度][鴨]
2924,[世][間][尓] [戀][将][繁][跡] [不][念][者] [君][之][手][本][乎] [不][枕][夜][毛][有][寸]
2925,[緑][兒][之] [為][社][乳][母][者] [求][云] [乳][飲][哉][君][之] [於][毛][求][覧]
2926,[悔][毛] [老][尓][来][鴨] [我][背][子][之] [求][流][乳][母][尓] [行][益][物][乎]
2927,[浦][觸][而] [可][例][西][袖][Ｓ] [又][巻][者] [過][西][戀]<[以]> [乱][今][可][聞]
2928,[各][寺][師] [人][死][為][良][思] [妹][尓][戀] [日][異][羸][沼] [人][丹][不][所][知]
2929,[夕][々] [吾][立][待][尓] [若][雲] [君][不][来][益][者] [應][辛][苦]
2930,[生][代][尓] [戀][云][物][乎] [相][不][見][者] [戀][中][尓][毛] [吾][曽][苦][寸]
2931,[念][管] [座][者][苦][毛] [夜][干][玉][之] [夜][尓][至][者] [吾][社][湯][龜]
2932,[情][庭] [燎][而][念][杼] [虚][蝉][之] [人][目][乎][繁] [妹][尓][不][相][鴨]
2933,[不][相][念] [公][者][雖][座] [肩][戀][丹] [吾][者][衣][戀] [君][之][光][儀]
2934,[味][澤][相] [目][者][非][不][飽] [携] [不][問][事][毛] [苦][勞][有][来]
2935,[璞][之] [年][緒][永] [何][時][左][右][鹿] [我][戀][将][居] [壽][不][知][而]
2936,[今][者][吾][者] [指][南][与][我][兄] [戀][為][者] [一][夜][一][日][毛] [安][毛][無]
2937,[白][細][布][之] [袖]<[折]>[反] [戀][者][香] [妹][之][容][儀][乃] [夢][二][四][三][湯][流]
2938,[人][言][乎] [繁][三][毛][人][髪][三] [我][兄][子][乎] [目][者][雖][見] [相][因][毛][無]
2939,[戀][云][者] [薄][事][有] [雖][然] [我][者][不][忘] [戀][者][死][十][万]
2940,[中][々][二] [死][者][安][六] [出][日][之] [入][別][不][知] [吾][四][九][流][四][毛]
2941,[念][八][流] <[跡]>[状][毛][我][者] [今][者][無] [妹][二][不][相][而] [年][之][經][行][者]
2942,[吾][兄][子][尓] [戀][跡][二][四][有][四] [小][兒][之] [夜][哭][乎][為][乍] [宿][不][勝][苦][者]
2943,[我][命][之] [長][欲][家][口] [偽][乎] [好][為][人][乎] [執][許][乎]
2944,[人][言] [繁][跡][妹] [不][相] [情][裏] [戀][比][日]
2945,[玉]<[梓]>[之] [君][之][使][乎] [待][之][夜][乃] [名][凝][其][今][毛] [不][宿][夜][乃][大][寸]
2946,[玉][桙][之] [道][尓][行][相][而] [外][目][耳][毛] [見][者][吉][子][乎] [何][時][鹿][将][待]
2947,[尓][保][鳥][之] [奈]<[津]>[柴]<[比]>[来][乎] [人][見][鴨]
2948,[明][日][者] [其][門][将][去] [出][而][見][与] [戀][有][容][儀] [數][知][兼]
2949,[得][田][價][異] [心][欝][悒] [事][計] [吉][為][吾][兄][子] [相][有][時][谷]
2950,[吾][妹][子][之] [夜][戸][出][乃][光][儀] [見][而][之][従] [情][空][有] [地][者][雖][踐]
2951,[海][石][榴][市][之] [八][十][衢][尓] [立][平][之] [結][紐][乎] [解][巻][惜][毛]
2952,[吾]<[齡]>[之] [衰][去][者] [白][細][布][之] [袖][乃]<[狎]>[尓][思] [君][乎][母][准][其][念]
2953,[戀][君] [吾][哭]<[涕]> [白][妙] [袖][兼][所][漬] [為][便][母][奈][之]
2954,[従][今][者] [不][相][跡][為][也] [白][妙][之] [我][衣][袖][之] [干][時][毛][奈][吉]
2955,[夢][可][登] [情][班] [月][數]<[多]> [干][西][君][之] [事][之][通][者]
2956,[未][玉][之] [年][月][兼][而] [烏][玉][乃] [夢][尓][所][見] [君][之][容][儀][者]
2957,[従][今][者] [雖][戀][妹][尓] [将][相]<[哉]>[母] [床][邊][不][離] [夢]<[尓]>[所][見][乞]
2958,[人][目][多] [直][者][不][相]
2959,[現][者] [言][絶][有] [夢][谷] [嗣][而][所][見][与] [直][相][左][右][二]
2960,[虚][蝉][之] [宇][都][思][情][毛] [吾][者][無] [妹][乎][不][相][見][而] [年][之][經][去][者]
2961,[虚][蝉][之] [常][辞][登] [雖][念] [継][而][之][聞][者] [心][遮][焉]
2962,[白]<[細]>[之] [袖][不][數][而]<[宿]> [烏][玉][之] [今][夜][者]<[早][毛]> [明]<[者]>[将][開]
2963,[白][細][之] [手][本][寛][久] [人][之][宿] [味][宿][者][不][寐][哉] [戀][将][渡]
2964,[如][是][耳] [在][家][流][君][乎] [衣][尓][有][者] [下][毛][将][著][跡] <[吾]>[念][有][家][留]
2965,[橡][之] [袷][衣] [裏][尓][為][者] [吾][将][強][八][方] [君][之][不][来][座]
2966,[紅] [薄][染][衣] [淺][尓] [相][見][之][人][尓] [戀][比][日][可][聞]
2967,[年][之][經][者] [見][管][偲][登] [妹][之][言][思] [衣][乃]<[縫]>[目] [見][者][哀][裳]
2968,[橡][之] [一][重][衣] [裏][毛][無] [将][有][兒][故] [戀][渡][可][聞]
2969,[解][衣][之] [念][乱][而] [雖][戀] [何][之][故][其][跡] [問][人][毛][無]
2970,[桃][花][褐] [淺][等][乃][衣] [淺][尓] [念][而][妹][尓] [将][相][物][香][裳]
2971,[大][王][之] [塩][焼][海][部][乃] [藤][衣] [穢][者][雖][為] [弥][希][将][見][毛]
2972,[赤][帛][之] [純][裏][衣] [長][欲] [我][念][君][之] [不][所][見][比][者][鴨]
2973,[真][玉][就] [越][乞][兼][而] [結][鶴] [言][下][紐][之] <[所]>[解][日][有][米][也]
2974,[紫] [帶][之][結][毛] [解][毛][不][見] [本][名][也][妹][尓] [戀][度][南]
2975,[高][麗][錦] [紐][之][結][毛] [解][不][放] [齋][而][待][杼] [驗][無][可][聞]
2976,[紫] [我][下][紐][乃] [色][尓][不][出] [戀][可][毛][将][痩] <[相]>[因][乎][無][見]
2977,[何][故][可] [不][思][将][有] [紐][緒][之] [心][尓][入][而] [戀][布][物][乎]
2978,[真][十][鏡] [見][座][吾][背][子] [吾][形][見] [将][持][辰][尓] [将][不][相][哉]
2979,[真][十][鏡] [直][目][尓][君][乎] [見][者][許][増] [命][對] [吾][戀][止][目]
2980,[犬][馬][鏡] [見][不][飽][妹][尓] [不][相][而] [月][之][經][去][者] [生][友][名][師]
2981,[祝][部][等][之] [齋][三][諸][乃] [犬][馬][鏡] [懸][而][偲] [相][人][毎]
2982,[針][者][有][杼] [妹][之][無][者] [将][著][哉][跡] [吾][乎][令][煩] [絶][紐][之][緒]
2983,[高][麗][劔] [己][之][景][迹][故] [外][耳] [見][乍][哉][君][乎] [戀][渡][奈][牟]
2984,[劔][大][刀] [名][之][惜][毛] [吾][者][無] [比][来][之][間] [戀][之][繁][尓]
2985,[梓][弓] [末][乃][多][頭][吉][波] [雖][不][知] [心][者][君][尓] [因][之][物][乎]
2986,[梓][弓] [引][見]<[緩]>[見] [思][見][而] [既][心][齒] [因][尓][思][物][乎]
2987,[梓][弓] [引][而][不]<[緩]> [大][夫][哉] [戀][云][物][乎] [忍][不][得][牟]
2988,[梓][弓] [末][中][一][伏][三][起] [不][通][有][之] [君][者][會][奴] [嗟][羽][将][息]
2989,[今][更] [何][壮][鹿][将][念] [梓][弓] [引][見][縦][見] [縁][西][鬼][乎]
2990,[Ｄ][嬬][等][之] <[續]>[麻][之][多]<[田]>[有] [打][麻]<[懸]> [續][時][無]<[三]> [戀][度][鴨]
2991,[垂][乳][根][之] [母][我][養][蚕][乃] [眉][隠] [馬][聲][蜂][音][石][花][蜘][ろ][荒][鹿] [異][母][二][不][相][而]
2992,[玉][手][次] [不][懸][者][辛][苦] [懸][垂][者] [續][手][見][巻][之] [欲][寸][君][可][毛]
2993,[紫] [綵][色][之][蘰] [花][八][香][尓] [今][日][見][人][尓] [後][将][戀][鴨]
2994,[玉][蘰] [不][懸][時][無] [戀]<[友]> [何][如][妹][尓] [相][時][毛][名][寸]
2995,[相][因][之] [出][来][左][右][者] [疊][薦] [重][編][數] [夢][西][将][見]
2996,[白][香][付] [木][綿][者][花][物] [事][社][者] [何][時][之][真][枝][毛] [常][不][所][忘]
2997,[石][上] [振][之][高][橋] [高][々][尓] [妹][之][将][待] [夜][曽][深][去][家][留]
2998,[湊][入][尓] [蘆][別][小][船] [障][多] [君][尓][不][相][而] [年][曽][經][来]
2999,[水][乎][多] [上][尓][種][蒔] [比][要][乎][多] [擇][擢][之][業][曽] [吾][獨][宿]
3000,[霊][合][者] [相][宿][物][乎] [小][山][田][之] [鹿][猪][田][禁][如] [母][之][守][為][裳] [[一][云] [母][之][守][之][師]]
3001,[春][日][野][尓] [照][有][暮][日][之] [外][耳] [君][乎][相][見][而] [今][曽][悔][寸]
3002,[足][日][木][乃] [従][山][出][流] [月][待][登] [人][尓][波][言][而] [妹][待][吾][乎]
3003,[夕][月][夜] [五][更][闇][之] [不][明] [見][之][人][故] [戀][渡][鴨]
3004,[久][堅][之] [天][水][虚][尓] [照]<[月]>[之] [将][失][日][社] [吾][戀][止][目]
3005,[十][五][日] [出][之][月][乃] [高][々][尓] [君][乎][座][而] [何][物][乎][加][将][念]
3006,[月][夜][好] [門][尓][出][立] [足][占][為][而] [徃][時][禁][八] [妹][二][不][相][有]
3007,[野][干][玉] [夜][渡][月][之] [清][者] [吉][見][而][申][尾] [君][之][光][儀][乎]
3008,[足][引][之] [山]<[呼]>[木][高][三] [暮][月][乎] [何][時][君][乎] [待][之][苦][沙]
3009,[橡][之] [衣][解][洗] [又][打][山] [古][人][尓][者] [猶][不][如][家][利]
3010,[佐][保][川][之] [川][浪][不][立] [静][雲] [君][二][副][而] [明][日][兼][欲][得]
3011,[吾][妹][兒][尓] [衣][借][香][之] [宜][寸][川] [因][毛][有][額] [妹][之][目][乎][将][見]
3012,[登][能][雲][入] [雨][零][川][之] [左][射][礼][浪] [間][無][毛][君][者] [所][念][鴨]
3013,[吾][妹][兒][哉] [安][乎][忘][為][莫] [石][上] [袖][振][川][之] [将][絶][跡][念][倍][也]
3014,[神][山][之] [山][下][響] [逝][水][之] [水][尾][不][絶][者] [後][毛][吾][妻]
3015,[如][神] [所][聞][瀧][之] [白][浪][乃] [面][知][君][之] [不][所][見][比][日]
3016,[山][川][之] [瀧][尓][益][流] [戀][為][登][曽] [人][知][尓][来] [無][間][念][者]
3017,[足][桧][木][之] [山][川][水][之] [音][不][出] [人][之][子][姤] [戀][渡][青][頭][鶏]
3018,[高][湍][尓][有] [能][登][瀬][乃][川][之] [後][将][合] [妹][者][吾][者] [今][尓][不][有][十][万]
3019,[浣][衣] [取][替][河][之] <[河]>[余][杼][能] [不][通][牟][心] [思][兼][都][母]
3020,[斑][鳩][之] [因][可]<[乃]>[池][之] [宜][毛] [君][乎][不][言][者] [念][衣][吾][為][流]
3021,[絶][沼][之] [下][従][者][将][戀] [市][白][久] [人][之][可][知] [歎][為][米][也][母]
3022,[去][方][無][三] [隠][有][小][沼][乃] [下][思][尓] [吾][曽][物][念] [頃][者][之][間]
3023,[隠][沼][乃] [下][従][戀][餘] [白][浪][之] [灼][然][出] [人][之][可][知]
3024,[妹][目][乎] [見][巻][欲][江][之] [小][浪] [敷][而][戀][乍] [有][跡][告][乞]
3025,[石][走] [垂][水][之][水][能] [早][敷][八][師] [君][尓][戀][良][久] [吾][情][柄]
3026,[君][者][不][来] [吾][者][故][無] [立][浪][之] [敷][和][備][思] [如][此][而][不][来][跡][也]
3027,[淡][海][之][海] [邊][多][波][人][知] [奥][浪] [君][乎][置][者] [知][人][毛][無]
3028,[大][海][之] [底][乎][深][目][而] [結]<[義]>[之] [妹][心][者] [疑][毛][無]
3029,[貞][能][汭][尓] [依][流][白][浪] [無][間] [思][乎][如][何] [妹][尓][難][相]
3030,[念][出][而] [為][便][無][時][者] [天][雲][之] [奥][香][裳][不][知] [戀][乍][曽][居]
3031,[天][雲][乃] [絶][多][比][安] [心]<[有]>[者] [吾][乎][莫][憑] [待][者][苦][毛]
3032,[君][之][當] [見][乍][母][将][居] [伊][駒][山] [雲][莫][蒙] [雨][者][雖][零]
3033,[中][々][二] [如][何][知][兼] [吾][山][尓] [焼][流][火][氣][能] [外][見][申][尾]
3034,[吾][妹][兒][尓] [戀][為][便][名][鴈] [る][乎][熱] [旦][戸][開][者] [所][見][霧][可][聞]
3035,[暁][之] [朝][霧][隠] [反][羽][二] [如][何][戀][乃] [色]<[丹]>[出][尓][家][留]
3036,[思][出] [時][者][為][便][無] [佐][保][山][尓] [立][雨][霧][乃] [應][消][所][念]
3037,hit
3038,[如][此][将][戀] [物][等][知][者] [夕][置][而] [旦][者][消][流] [露][有][申][尾]
3039,[暮][置][而] [旦][者][消][流] [白][露][之] [可][消][戀][毛] [吾][者][為][鴨]
3040,[後][遂][尓] <[妹]>[将][相][跡] [旦][露][之] [命][者][生][有] [戀][者][雖][繁]
3041,[朝][旦] [草][上][白] [置][露][乃] [消][者][共][跡] [云][師][君][者][毛]
3042,[朝][日][指] [春][日][能][小][野][尓] [置][露][乃] [可][消][吾][身] [惜][雲][無]
3043,[露][霜][乃] [消][安][我][身] [雖][老] [又][若][反] [君][乎][思][将][待]
3044,[白][細][之] [吾][衣][手][尓] [露][曽][置][尓][家][留]
3045,[朝]<[霜]>[乃] [可][消][耳][也] [時][無][二] [思][将][度] [氣][之][緒][尓][為][而]
3046,[左][佐][浪][之] [波][越][安][蹔][仁] [落][小][雨] [間][文][置][而] [吾][不][念][國]
3047,[神][左][備][而] [巌][尓][生] [松][根][之] [君][心][者] [忘][不][得][毛]
3048,[御][猟][為] [鴈][羽][之][小][野][之] <[櫟][柴][之]> [奈][礼][波][不][益] [戀][社][益]
3049,[櫻][麻][之] [麻][原]<[乃]>[下][草] [早][生][者] [妹][之][下][紐] [下][解][有][申][尾]
3050,[春][日][野][尓] [淺][茅][標][結] [断][米][也][登] [吾][念][人][者] [弥][遠][長][尓]
3051,[吾][念][人][乎] [将][見][因][毛][我][母]
3052,[垣][津][旗] [開][澤][生] [菅][根][之] [絶][跡][也][君][之] [不][所][見][頃][者]
3053,[足][桧][木][乃] [山][菅][根][之] [懃] [不][止][念][者] [於][妹][将][相][可][聞]
3054,[相][不][念] [有][物][乎][鴨] [菅][根][乃] [懃][懇] [吾][念][有][良][武]
3055,[山][菅][之] [不][止][而][公][乎] [念][可][母] [吾][心][神][之] [頃][者][名][寸]
3056,[妹][門] [去][過][不][得][而] [草][結] [風][吹][解][勿] [又][将][顧] [[一][云] [直][相][麻]<[弖]>[尓]]
3057,[淺][茅][原] [茅][生][丹][足][踏] [意][具][美] [吾][念][兒][等][之] [家][當][見][津] [[一][云] [妹][之][家][當][見][津]]
3058,[内][日][刺] [宮][庭][有][跡] [鴨][頭][草][之] [移][情] [吾][思][名][國]
3059,[百][尓][千][尓] [人][者][雖][言] [月][草][之] [移][情] [吾][将][持][八][方]
3060,[萱][草] [吾][紐][尓][著] [時][常][無] [念][度][者] [生][跡][文][奈][思]
